prompt,observation.state,action,timestamp,index,episode_index,frame_index,task_index,observation.image.top_rgb,observation.image.right_rgb,observation.image.left_rgb
fold the garment on the table,"[-0.03381742909550667, -1.6784590482711792, 1.5314817428588867, 1.0226376056671143, -0.40573233366012573, 0.1180649846792221, -0.035907648503780365, -1.592069149017334, 1.5091381072998047, 1.124458909034729, 0.2173270583152771, -0.1489696353673935]","[0.023702003061771393, -1.5518885850906372, 1.532442569732666, 1.0183603763580322, -0.5755921006202698, 0.3455200493335724, -0.03526565432548523, -1.7000718116760254, 1.531958818435669, 1.1660943031311035, 0.21146728098392487, -0.15079428255558014]",3.9000000953674316,68076,200,117,0,./sample_episode_images/episode_200/top/frame_008346.jpg,./sample_episode_images/episode_200/right/frame_000117.jpg,./sample_episode_images/episode_200/left/frame_008346.jpg
fold the garment on the table,"[-0.017732201144099236, -1.6461845636367798, 1.5290162563323975, 1.0203560590744019, -0.45323604345321655, 0.18175140023231506, -0.03574636951088905, -1.6245638132095337, 1.515220284461975, 1.1360538005828857, 0.21568579971790314, -0.14947007596492767]","[0.04812224581837654, -1.4471688270568848, 1.4867130517959595, 1.0169260501861572, -0.6132408976554871, 0.3484092056751251, -0.03526565432548523, -1.7000718116760254, 1.531958818435669, 1.1646599769592285, 0.21146728098392487, -0.15079428255558014]",3.933333396911621,68077,200,118,0,./sample_episode_images/episode_200/top/frame_008347.jpg,./sample_episode_images/episode_200/right/frame_000118.jpg,./sample_episode_images/episode_200/left/frame_008347.jpg
fold the garment on the table,"[0.0001907564146677032, -1.5929926633834839, 1.5190083980560303, 1.0192705392837524, -0.4979703724384308, 0.22839520871639252, -0.035621266812086105, -1.6472188234329224, 1.5195631980895996, 1.1439999341964722, 0.2145041674375534, -0.1498337984085083]","[0.08116140216588974, -1.3235414028167725, 1.4321327209472656, 1.0169260501861572, -0.629169225692749, 0.3455200493335724, -0.03526565432548523, -1.7000718116760254, 1.531958818435669, 1.1646599769592285, 0.21146728098392487, -0.15079428255558014]",3.9666666984558105,68078,200,119,0,./sample_episode_images/episode_200/top/frame_008348.jpg,./sample_episode_images/episode_200/right/frame_000119.jpg,./sample_episode_images/episode_200/left/frame_008348.jpg
fold the garment on the table,"[0.02188754826784134, -1.5191000699996948, 1.4982986450195312, 1.0191344022750854, -0.5346651673316956, 0.2611549198627472, -0.03552558645606041, -1.663096308708191, 1.5227560997009277, 1.1497031450271606, 0.21365337073802948, -0.15009620785713196]","[0.12281946837902069, -1.1810060739517212, 1.3716517686843872, 1.0169260501861572, -0.629169225692749, 0.3498538136482239, -0.03526565432548523, -1.7000718116760254, 1.531958818435669, 1.1646599769592285, 0.21146728098392487, -0.15079428255558014]",4.0,68079,200,120,0,./sample_episode_images/episode_200/top/frame_008349.jpg,./sample_episode_images/episode_200/right/frame_000120.jpg,./sample_episode_images/episode_200/left/frame_008349.jpg
fold the garment on the table,"[0.048823773860931396, -1.425794005393982, 1.4664545059204102, 1.0192912817001343, -0.5611010193824768, 0.28594642877578735, -0.03545478731393814, -1.6741982698440552, 1.5251587629318237, 1.1538364887237549, 0.21304091811180115, -0.15028716623783112]","[0.1745329201221466, -1.0326530933380127, 1.3200217485427856, 1.0169260501861572, -0.6306172609329224, 0.35129839181900024, -0.03526565432548523, -1.7000718116760254, 1.531958818435669, 1.1646599769592285, 0.21146728098392487, -0.15079428255558014]",4.0333333015441895,68080,200,121,0,./sample_episode_images/episode_200/top/frame_008350.jpg,./sample_episode_images/episode_200/right/frame_000121.jpg,./sample_episode_images/episode_200/left/frame_008350.jpg
fold the garment on the table,"[0.08229606598615646, -1.3186688423156738, 1.426665186882019, 1.0191048383712769, -0.5805200934410095, 0.30421456694602966, -0.03540295735001564, -1.6819508075714111, 1.5269826650619507, 1.1568398475646973, 0.21260009706020355, -0.15042640268802643]","[0.22768287360668182, -0.9104800820350647, 1.2801928520202637, 1.0011485815048218, -0.6248251795768738, 0.352742999792099, -0.03526565432548523, -1.7000718116760254, 1.531958818435669, 1.1646599769592285, 0.21146728098392487, -0.15079428255558014]",4.066666603088379,68081,200,122,0,./sample_episode_images/episode_200/top/frame_008351.jpg,./sample_episode_images/episode_200/right/frame_000122.jpg,./sample_episode_images/episode_200/left/frame_008351.jpg
fold the garment on the table,"[0.12163683027029037, -1.2091660499572754, 1.3853353261947632, 1.0146554708480835, -0.5929028391838074, 0.3177684247493744, -0.03536519408226013, -1.6873632669448853, 1.5283633470535278, 1.1590220928192139, 0.21228277683258057, -0.1505279242992401]","[0.2693409323692322, -0.8173958659172058, 1.2610158920288086, 0.9538164138793945, -0.6219291090965271, 0.352742999792099, -0.03526565432548523, -1.7000718116760254, 1.531958818435669, 1.1646599769592285, 0.21146728098392487, -0.15079428255558014]",4.099999904632568,68082,200,123,0,./sample_episode_images/episode_200/top/frame_008352.jpg,./sample_episode_images/episode_200/right/frame_000123.jpg,./sample_episode_images/episode_200/left/frame_008352.jpg
fold the garment on the table,"[0.16283176839351654, -1.101261019706726, 1.3477689027786255, 0.9979845285415649, -0.6010393500328064, 0.32753986120224, -0.03533773869276047, -1.6911448240280151, 1.5293971300125122, 1.1606056690216064, 0.21205443143844604, -0.15060177445411682]","[0.29519766569137573, -0.7359471917152405, 1.256590485572815, 0.8907067179679871, -0.6031047105789185, 0.35418757796287537, -0.03526565432548523, -1.7000718116760254, 1.531958818435669, 1.1646599769592285, 0.21291568875312805, -0.15079428255558014]",4.133333206176758,68083,200,124,0,./sample_episode_images/episode_200/top/frame_008353.jpg,./sample_episode_images/episode_200/right/frame_000124.jpg,./sample_episode_images/episode_200/left/frame_008353.jpg
fold the garment on the table,"[0.2010466605424881, -0.9992237687110901, 1.3176579475402832, 0.9677427411079407, -0.6016831398010254, 0.3350072205066681, -0.03531540930271149, -1.6937906742095947, 1.5301586389541626, 1.1617512702941895, 0.2122935950756073, -0.15065546333789825]","[0.3052530586719513, -0.6763150691986084, 1.241839051246643, 0.8290314078330994, -0.5712480545043945, 0.35418757796287537, -0.03526565432548523, -1.7000718116760254, 1.531958818435669, 1.1646599769592285, 0.21291568875312805, -0.15079428255558014]",4.166666507720947,68084,200,125,0,./sample_episode_images/episode_200/top/frame_008354.jpg,./sample_episode_images/episode_200/right/frame_000125.jpg,./sample_episode_images/episode_200/left/frame_008354.jpg
fold the garment on the table,"[0.23245970904827118, -0.9074172377586365, 1.2942965030670166, 0.9289292693138123, -0.5932804346084595, 0.3403787612915039, -0.03530227392911911, -1.6956449747085571, 1.530709981918335, 1.1625783443450928, 0.21246781945228577, -0.15069431066513062]","[0.3081260323524475, -0.6166830062866211, 1.202010154724121, 0.8017795085906982, -0.5640078783035278, 0.3556321859359741, -0.03526565432548523, -1.7000718116760254, 1.531958818435669, 1.1646599769592285, 0.21291568875312805, -0.15079428255558014]",4.199999809265137,68085,200,126,0,./sample_episode_images/episode_200/top/frame_008355.jpg,./sample_episode_images/episode_200/right/frame_000126.jpg,./sample_episode_images/episode_200/left/frame_008355.jpg
fold the garment on the table,"[0.2559131383895874, -0.8235638737678528, 1.270142912864685, 0.8937158584594727, -0.585168719291687, 0.34464031457901, -0.035292744636535645, -1.6969478130340576, 1.531102180480957, 1.1631723642349243, 0.21259331703186035, -0.1507224142551422]","[0.3081260323524475, -0.5555964708328247, 1.157755732536316, 0.7745276093482971, -0.5611118078231812, 0.3556321859359741, -0.03526565432548523, -1.7000718116760254, 1.531958818435669, 1.1646599769592285, 0.21436409652233124, -0.15079428255558014]",4.233333110809326,68086,200,127,0,./sample_episode_images/episode_200/top/frame_008356.jpg,./sample_episode_images/episode_200/right/frame_000127.jpg,./sample_episode_images/episode_200/left/frame_008356.jpg
fold the garment on the table,"[0.2724413275718689, -0.7457418441772461, 1.242285966873169, 0.8613572120666504, -0.5785089731216431, 0.3476870059967041, -0.03528323769569397, -1.6978650093078613, 1.5313764810562134, 1.1635982990264893, 0.21308723092079163, -0.15074267983436584]","[0.3081260323524475, -0.48432886600494385, 1.1238274574279785, 0.7200238108634949, -0.5437354445457458, 0.3556321859359741, -0.03526565432548523, -1.7000718116760254, 1.531958818435669, 1.1646599769592285, 0.21436409652233124, -0.15079428255558014]",4.266666889190674,68087,200,128,0,./sample_episode_images/episode_200/top/frame_008357.jpg,./sample_episode_images/episode_200/right/frame_000128.jpg,./sample_episode_images/episode_200/left/frame_008357.jpg
fold the garment on the table,"[0.28383514285087585, -0.6709803938865662, 1.2120106220245361, 0.8230474591255188, -0.5688589811325073, 0.34987232089042664, -0.035279277712106705, -1.698512077331543, 1.531565546989441, 1.163902997970581, 0.2134448140859604, -0.15075723826885223]","[0.3095625042915344, -0.413061261177063, 1.078097939491272, 0.7056807279586792, -0.5191189050674438, 0.3556321859359741, -0.03526565432548523, -1.7000718116760254, 1.531958818435669, 1.1646599769592285, 0.21436409652233124, -0.15079428255558014]",4.300000190734863,68088,200,129,0,./sample_episode_images/episode_200/top/frame_008358.jpg,./sample_episode_images/episode_200/right/frame_000129.jpg,./sample_episode_images/episode_200/left/frame_008358.jpg
fold the garment on the table,"[0.2894425094127655, -0.6003866791725159, 1.1722419261932373, 0.8070147037506104, -0.5553344488143921, 0.35152146220207214, -0.035276301205158234, -1.6989694833755493, 1.5316942930221558, 1.1641201972961426, 0.21370233595371246, -0.15076769888401031]","[0.31530845165252686, -0.3461569547653198, 1.0279430150985718, 0.695640504360199, -0.5075346827507019, 0.3556321859359741, -0.03526565432548523, -1.7000718116760254, 1.531958818435669, 1.1646599769592285, 0.21436409652233124, -0.15079428255558014]",4.333333492279053,68089,200,130,0,./sample_episode_images/episode_200/top/frame_008359.jpg,./sample_episode_images/episode_200/right/frame_000130.jpg,./sample_episode_images/episode_200/left/frame_008359.jpg
fold the garment on the table,"[0.290523499250412, -0.5377125144004822, 1.12794029712677, 0.80122309923172, -0.5408446192741394, 0.35262972116470337, -0.03527390584349632, -1.699292778968811, 1.5317809581756592, 1.1642749309539795, 0.21388764679431915, -0.15077517926692963]","[0.34978410601615906, -0.2996148467063904, 0.998440146446228, 0.6597827672958374, -0.47133392095565796, 0.3556321859359741, -0.03526565432548523, -1.7000718116760254, 1.531958818435669, 1.1646599769592285, 0.21436409652233124, -0.15079428255558014]",4.366666793823242,68090,200,131,0,./sample_episode_images/episode_200/top/frame_008360.jpg,./sample_episode_images/episode_200/right/frame_000131.jpg,./sample_episode_images/episode_200/left/frame_008360.jpg
fold the garment on the table,"[0.2952170968055725, -0.48146820068359375, 1.086090326309204, 0.7870288491249084, -0.5228884816169739, 0.3533986508846283, -0.03527199476957321, -1.699521541595459, 1.5318388938903809, 1.1643850803375244, 0.21402113139629364, -0.1507805734872818]","[0.3856962025165558, -0.2632538378238678, 0.9674620628356934, 0.6353995203971863, -0.440925270318985, 0.3556321859359741, -0.03526565432548523, -1.7000718116760254, 1.531958818435669, 1.1646599769592285, 0.21436409652233124, -0.15079428255558014]",4.400000095367432,68091,200,132,0,./sample_episode_images/episode_200/top/frame_008361.jpg,./sample_episode_images/episode_200/right/frame_000132.jpg,./sample_episode_images/episode_200/left/frame_008361.jpg
fold the garment on the table,"[0.30785977840423584, -0.42981886863708496, 1.047410249710083, 0.7620491981506348, -0.5020207166671753, 0.3539653420448303, -0.03527048975229263, -1.6996833086013794, 1.5318772792816162, 1.1644636392593384, 0.21411719918251038, -0.1507844179868698]","[0.41442590951919556, -0.22252948582172394, 0.9217326045036316, 0.6224907040596008, -0.42210090160369873, 0.3556321859359741, -0.03526565432548523, -1.7000718116760254, 1.531958818435669, 1.1660943031311035, 0.21436409652233124, -0.15079428255558014]",4.433333396911621,68092,200,133,0,./sample_episode_images/episode_200/top/frame_008362.jpg,./sample_episode_images/episode_200/right/frame_000133.jpg,./sample_episode_images/episode_200/left/frame_008362.jpg
fold the garment on the table,"[0.32787299156188965, -0.37969186902046204, 1.0084713697433472, 0.7353071570396423, -0.4808439612388611, 0.35440367460250854, -0.0352679081261158, -1.6998240947723389, 1.531852126121521, 1.1648845672607422, 0.21418622136116028, -0.15078559517860413]","[0.43310022354125977, -0.18762288987636566, 0.8863291144371033, 0.6052789688110352, -0.4003804326057434, 0.3556321859359741, -0.03526565432548523, -1.7000718116760254, 1.531958818435669, 1.1660943031311035, 0.21436409652233124, -0.15079428255558014]",4.4666666984558105,68093,200,134,0,./sample_episode_images/episode_200/top/frame_008363.jpg,./sample_episode_images/episode_200/right/frame_000134.jpg,./sample_episode_images/episode_200/left/frame_008363.jpg
fold the garment on the table,"[0.3509197533130646, -0.3329678475856781, 0.970357358455658, 0.7088990807533264, -0.45931798219680786, 0.3547412157058716, -0.03526768088340759, -1.699903130531311, 1.531867265701294, 1.1652261018753052, 0.21423600614070892, -0.15078823268413544]","[0.44602859020233154, -0.1425352245569229, 0.8465002179145813, 0.6067132949829102, -0.3902442157268524, 0.3556321859359741, -0.03526565432548523, -1.7000718116760254, 1.531958818435669, 1.1660943031311035, 0.21436409652233124, -0.15079428255558014]",4.5,68094,200,135,0,./sample_episode_images/episode_200/top/frame_008364.jpg,./sample_episode_images/episode_200/right/frame_000135.jpg,./sample_episode_images/episode_200/left/frame_008364.jpg
fold the garment on the table,"[0.3734329044818878, -0.28731569647789, 0.9311133027076721, 0.6883013844490051, -0.44124656915664673, 0.3550165295600891, -0.03526756167411804, -1.699949860572815, 1.5318996906280518, 1.1654760837554932, 0.2142719030380249, -0.1507902592420578]","[0.4532110095024109, -0.09308422356843948, 0.794870138168335, 0.6124505400657654, -0.3887961804866791, 0.3484092056751251, -0.03526565432548523, -1.7000718116760254, 1.531958818435669, 1.1660943031311035, 0.21436409652233124, -0.15079428255558014]",4.5333333015441895,68095,200,136,0,./sample_episode_images/episode_200/top/frame_008365.jpg,./sample_episode_images/episode_200/right/frame_000136.jpg,./sample_episode_images/episode_200/left/frame_008365.jpg
fold the garment on the table,"[0.39248356223106384, -0.24238340556621552, 0.8891712427139282, 0.6763961315155029, -0.42799413204193115, 0.3531928062438965, -0.03526732325553894, -1.6999794244766235, 1.531930923461914, 1.1656566858291626, 0.21429774165153503, -0.1507917195558548]","[0.4546475112438202, -0.05672319978475571, 0.7624169588088989, 0.6138848662376404, -0.3887961804866791, 0.3151836097240448, -0.03526565432548523, -1.7000718116760254, 1.531958818435669, 1.1660943031311035, 0.21436409652233124, -0.15079428255558014]",4.566666603088379,68096,200,137,0,./sample_episode_images/episode_200/top/frame_008366.jpg,./sample_episode_images/episode_200/right/frame_000137.jpg,./sample_episode_images/episode_200/left/frame_008366.jpg
